isbn13,name
9788954680615,"어린 시절, 책 그리고 영화 속에서 시간을 보냈다. 이미지를 만들고 싶다는 생각으로 한국예술종합학교에 들어가 영화 연출을 공부했다. 졸업 후 십 년간, 발표가 기약되지 않은 글을 썼다. 2011년 팟캐스트 ‘네시이십분 라디오’를 만들어 세상 어딘가에 분명히 존재하지만 눈에 띄지 않는, 그러나 가치 있는 책과 작가를 소개해왔다. 그러다가 소설 리뷰 웹진 ‘소설리스트’에서 소설을 리뷰하고, EBS [지식채널 e]에서 대본을 쓰게 되었다. 작가와 독자를 잇는 낭독회, ‘개와 고양이의 라디오 워크숍’ ‘지금 이곳에서 시작하는 글쓰기’와 같은 창작워크숍을 지속해왔다. 2017년, 문학동네 시 부문 신인상을 받았고 이듬해 사랑, 기억, 이미지를 테마로 홀로 써온 글들을 묶어 『사랑의 잔상들』, 이름 없는 민주화운동가였던 아버지와 가족의 삶에 대해 쓴 소설 『진주』, 그리고 시집 『발이 없는 나의 여인은 노래한다』를 펴냈다. 앞으로도 특정 장르에 속하기보다 새로운 공간을 개척하는 글을 쓰고자 한다."
9788954680691,"1973년 경기도 수원 출생으로 청주대 철학과와 서울예대 문예창작과를 졸업하였다. 1999년 [동아일보] 신춘문예에 단편소설 「레고로 만든 집」이 당선되어 등단했고, 「서른세 개의 단추가 달린 코트」가 2001년 「계단」이 연이어 『현장 비평가가 뽑은 올해의 좋은 소설 2001』에 실렸으며, 「모자」는 『2001년 현대문학상 수상 작품집』에, 「그림자들」은 『2001년 이상문학상 수상 작품집』에 수록되었다. 「유턴지점에 보물지도를 묻다」로 현대문학상을 수상했다. 「부메랑」으로 2011년 11회 황순원문학상을 수상했다. 그 밖에 이수문학상, 이효석문학상, 오늘의 젊은 예술가상, 한국일보문학상, 김승옥문학상 대상을 수상했다. 소설집 『레고로 만든 집』, 『거기, 당신?』, 『감기』, 『웃는 동안』, 『베개를 베다』, 『날마다 만우절』 등이 있고, 중편소설 『첫 문장』, 장편소설 『구경꾼들』, 『상냥한 사람』, 중편소설 『첫 문장』 등이 있다."
9788954680844,"1988년 『문학사상』에 시가, 1994년 [동아일보] 신춘문예에 평론이 당선된 후 시 쓰기와 평론 활동을 병행해오고 있다. 시집으로 『자작나무 내 인생』, 『흰 책』, 『삼천갑자 복사빛』, 『와락』, 『은는이가』, 『봄이고 첨이고 덤입니다』, 시학서로 『패러디 시학』, 교과서 시 다시 읽기 책으로 『시심전심』, 평론집으로 『천 개의 혀를 가진 시의 언어』, 『오룩의 노래』, 『파이의 시학』, 『시론』, 시 해설집으로 『밥』, 『어느 가슴엔들 시가 꽃피지 않으랴 1』, 『돈 詩』 등이 있다. 유심작품상, 소월시문학상, 청마문학상, 현대시작품상 등을 수상했다."
9788954681155,"소심한 O형. 덩치 큰 겁쟁이. 호기심은 많지만 그 호기심이 식는 것도 빠르다. 사람의 저열한 속내나, 진심을 가장한 말 뒤에 도사리고 있는 악의에 대해 상상하는 것을 좋아한다. 2012년 대한민국 스토리 공모대전에서 「백일청춘」으로 우수상을 수상했으며, 2016년 YES24 e-연재 공모전 ‘사건과 진실’에서 「봉명아파트 꽃미남 수사일지」로 대상을 수상, 2018년 CJ E&M과 카카오페이지가 공동으로 주최한 추미스 공모전에서 「내가 죽였다」로 금상을 수상했다.

중국과 태국에 수출되기도 한 데뷔작 『더블』을 비롯하여, 『악의-죽은 자의 일기』, 『봉명아파트 꽃미남 수사일지』, 『지금 죽으러 갑니다』, 『유괴의 날』, 『내가 죽였다』 등의 장편소설을 출간했다. 또한 앤솔러지 『취미는 악플, 특기는 막말』, 『그것들』, 『카페 홈즈에 가면?』, 여성 미스터리 소설집 『단 하나의 이름도 잊히지 않게』 등에 참여하며 왕성한 집필 활동을 하고 있다.

20대에 로맨스 소설을 썼던 그는 『더블』이라는 작품을 내놓으며 스릴러로 전향하여 ‘놀라운 페이지 터너’ ‘한국 스릴러 문학의 유망주’라는 평과 함께 주목받았다. ‘사람의 저열한 속내나, 진심을 가장한 말 뒤에 도사리고 있는 악의에 대해 상상하는 것을 좋아한다’고 말하는 그의 장점은 흥미로운 설정과 뛰어난 가독성이다. 특히나 『홍학의 자리』에서는 이제까지 쌓아 올린 경험과 특장점이 집약되어 있다. 곧바로 스토리에 집중하게 만드는 설정과 가독성은 물론, 매 챕터마다 긴장의 끈을 놓을 수 없게 만드는 탁월한 스토리텔링, 완성도 높은 캐릭터와 짜임새 있는 플롯으로 스릴러 작가로서의 존재감을 선명하게 드러내고 있다."
9788954681179,"고려대학교 국어국문학과를 졸업했다. 2013년 중편소설 「쇼코의 미소」로 [작가세계] 신인상을 받으며 등단했다. 소설집 『쇼코의 미소』 『내게 무해한 사람』이 있다. 허균문학작가상, 김준성문학상, 이해조소설문학상, 한국일보문학상, 제5회, 제8회, 제11회 젊은작가상을 수상했다."
9788954681230,1986년 수원 출생. 서울과 암스테르담에서 커뮤니케이션학을 공부했다. 2019년 장편소설 「최단경로」로 제25회 문학동네소설상을 수상하며 작품활동을 시작했다.
9788954681650,"1891년 미국 시카고에서 서인도제도 출신의 흑인 아버지와 백인 어머니 사이에서 태어났다. 검은 피부를 타고나 인종 차별에 일찍 눈뜨게 된 그는 1920년 뉴욕으로 이주한 뒤 할렘 르네상스를 주도하던 예술가들과 교류하면서 작품 활동을 시작했다. 1928년 첫 소설 『유사』, 1929년 『패싱』을 출간했다. 이 작품으로 그는 뛰어난 업적을 이룬 흑인들에게 수여하는 윌리엄 하몬 브론즈 어워드와 구겐하임 지원금을 받았다. 그러나 초기의 활발한 창작 활동에도 불구하고 이혼에 따른 경제적 어려움, 출판사와의 불화 등으로 세 번째 소설을 출판하지 못한 채 1964년 세상을 떠났다. 흑인 여성 최초 퓰리처상 수상 작가인 앨리스 워커 등이 1980년대 이후 다른 흑인 여성 작가를 재발굴하기 시작하면서 넬라 라슨의 작품이 재평가되고 문학사 속에 위치가 복원되었다."
9788955617412,"20세기 후반 일본 순문학을 대표하는 소설가. 비를 피하려고 잠시 들른 서점에서 읽은 유명작가의 단편소설이 너무나 재미있어서 카피라이터를 그만두고 전업작가의 길을 걷게 됐다. 1947년 일본 고베에서 태어났다. 오테몬학원대학 문학부를 졸업하고 산케이 광고회사에서 카피라이터로 근무하다가 1975년 신경불안증으로 퇴직했다. 이후 본격적으로 소설을 쓰기 시작하여 1977년 『진흙탕 강』으로 다자이오사무상을 받으며 데뷔했고, 이듬해 1978년 『반딧불 강』으로 아쿠타가와상을 받으면서 작가로서의 지위를 다졌다. 폐결핵으로 일 년 가까이 요양한 뒤 곧 다시 왕성한 집필활동을 계속한다. 1987년에는 『준마』를 발표하면서 역대 최연소인 40세로 요시카와에이지 문학상을 받았고, 같은 작품으로 JRA상 마사문화상을 받았다. 이후 아쿠타가와상, 미시마유키오상 심사위원을 비롯하여 각종 문예지의 신인상 심사위원을 역임했다.

대표작으로는 ‘강 3부작’으로 불리는 「흙탕물 강」, 「반딧불 강」, 『도톤보리 강』, 서간체 문학인 『금수』, 자전적 대하 작품 연작으로 영화화되거나 라디오 드라마로 만들어지기도 한 『유전의 바다』(1984), 『도나우의 여행자』(1985) 등이 있으며 『사랑은 혜성처럼』, 『해안열차』, 『인간의 행복』, 『이별의 시작』, 『피서지의 고양이』, 『반딧불 강』, 『우리가 좋아했던 것』『파랑이 진다』『환상의 빛』 등의 작품이 우리말로 번역되었다."
9788955824957,"포리스트 카터는 현대가 잊고 있던 인디언의 정신과 삶을 다시금 일깨워 준 작가이다. 그가 인디언에 주목하게 된 것은 할아버지와의 관계로부터 시작된다. 그의 할아버지는 농장과 가게를 운영하고 있었는데, 그는 체로키 인디언의 혈통을 이어 받은 이였고 그로 인해 포리스트 카터의 삶에는 인디언의 사고와 문화가 배어나게 되었다. 그의 이름은 인디언들처럼 '작은 나무'였으며 필요한 것 외에는 대지에서 가져가지 않는 것 등 인디언의 생활철학들을 배웠다. 또한 자연의 신성함과 동물들의 의미, 농작의 원리에 대한 인디언들의 전통을 배우며 미국 사회가 말살시켜버린 인디언들의 문화가 가진 아름다움을 이해하게 되었다.
그의 이런 어린 시절은 그대로 책에 담겨 있다. 그의 책은 인디언의 그것과 닮아 자서전 형식의 자연스러움으로 표현되고 있다. 『내 영혼이 따뜻했던 날들』은 입에서 입으로 전해져내려오던 인디언들의 가르침을 전하고 있으며 『제로니모』에서는 전설적인 아파치 추장으로 미국인들에게 대항했던 제로니모의 삶을 통하여 미국사회가 바라보지 못한 인디언의 이면에 대하여 다루고 있다."
9788956057842,"미국 브라운 대학교에서 물리학과 컴퓨터공학을 전공한 과학도이자 ‘전 세계 과학소설계의 보물’이라는 찬사를 듣고 있는 소설가. 동시대 과학소설 작가들의 인정과 동시대 과학소설 독자들의 기대를 한 몸에 받고 있는 작가로 휴고상을 4번, 로커스상을 4번, 네뷸러상을 4번 수상했다.

1990년 발표한 첫 단편 「바빌론의 탑」으로 역대 최연소 네뷸러상 수상자라는 영예를 안았으며, 이후 발표하는 작품마다 스터전상, 휴고상, 네뷸러상을 휩쓸며 평단과 독자들의 주목과 지지를 받았다. 「인류 과학의 진화」, 「우리가 해야 할 일」 두 작품이 세계적인 과학 학술지 [네이처]에 게재됐다.

『당신 인생의 이야기』는 테드 창의 첫 번째 작품집으로 과학적 상상력에 기초한 전혀 다른 차원의 소재와 시종일관 탄성을 자아내게 하는 놀라운 서사를 통해 최고의 과학소설에 수여되는 모든 상을 석권하며 전 세계 21개 언어로 번역 출간되었다."
9788956253534,"1948년 5월 경향신문 편집국장을 지낸 바 있는 언론인 김광주의 아들로 서울에서 태어났다. 돈암초등학교와 휘문중·고를 졸업하고 고려대에 입학하였으나 정외과와 영문과를 중퇴했다. 1973년부터 1989년 말까지 한국일보에서 기자생활을 했고, [시사저널] 사회부장, 편집국장, 심의위원 이사, 국민일보 부국장 및 출판국장, 한국일보 편집위원, 한겨레신문 사회부 부국장급으로 재직하였으며 2004년 이래로 전업작가로 활동하고 있다.

그는 휘문 중학교와 고등학교를 다니던 시절 산악부에 들어가서 등산을 많이 다녔다. 인왕산 치마바위에서 바위타기를 처음 배웠다 한다. 대학은 처음에는 고려대 정외과에 진학했다.(1966년). 2학년 때 우연히 바이런과 셸리를 읽은 것이 너무 좋아 2학년 1학기를 마치고 정외과에 뜻이 없어서 학교를 그만두고 집에서 영시를 읽으며 영문과로 전과할 준비를 했다. 그래서 동기생들이 4학년 올라갈 때 그는 영문과 2학년생이 되었다. 영문과로 옮기고 나서 한 학년을 다니고 군대에 갔다. 제대하니까 여동생도 고대 영문과에 입학했다. 당시 아버지가 돌아가셔서 집안이 어려운 상태라 한 집안에 대학생 두 명이 있을 수는 없었다. 돈을 닥닥 긁어 보니까 한 사람 등록금이 겨우 나오길래 김훈은 ""내가 보니 넌 대학을 안 다니면 인간이 못 될 것 같으니, 이 돈을 가지고 대학에 다녀라""라고 말하며 그 돈을 여동생에게 주고, 자신은 대학을 중퇴했다.

김훈 씨는 모 월간지의 인터뷰에서 문학에 대한 자신의 생각을 이렇게 피력하기도 했다. ""나는 문학이 인간을 구원하고, 문학이 인간의 영혼을 인도한다고 하는, 이런 개소리를 하는 놈은 다 죽어야 된다고 생각합니다. 문학이 무슨 지순하고 지고한 가치가 있어 가지고 인간의 의식주 생활보다 높은 곳에 있어서 현실을 관리하고 지도한다는 소리를 믿을 수가 없어요. 나는 문학이란 걸 하찮은 거라고 생각하는 거예요. 이 세상에 문제가 참 많잖아요. 우선 나라를 지켜야죠, 국방! 또 밥을 먹어야 하고, 도시와 교통문제를 해결해야 하고, 애들 가르쳐야 하고, 집 없는 놈한테 집을 지어줘야 하고…. 또 이런 저런 공동체의 문제가 있잖아요. 이런 여러 문제 중에서 맨 하위에 있는 문제가 문학이라고 난 생각하는 겁니다. 문학뿐 아니라 인간의 모든 언어행위가 난 그렇다고 생각합니다.

그런데 펜을 쥔 사람은 펜은 칼보다 강하다고 생각해 가지고 꼭대기에 있는 줄 착각하고 있는데, 이게 다 미친 사람들이지요. 이건 참 위태롭고 어리석은 생각이거든요. 사실 칼을 잡은 사람은 칼이 펜보다 강하다고 얘기를 안 하잖아요. 왜냐하면 사실이 칼이 더 강하니까 말할 필요가 없는 거지요. 그런데 펜 쥔 사람이 현실의 꼭대기에서 야단치고 호령할려고 하는데 이건 안 되죠. 문학은 뭐 초월적 존재로 인간을 구원한다, 이런 어리석은 언동을 하면 안 되죠. 문학이 현실 속에서의 자리가 어딘지를 알고, 문학하는 사람들이 정확하게 자기 자리에 가 있어야 하는 거죠"" 그가 글을 쓰는 이유는 ""나를 표현해 내기 위해서""이며 또 ""우연하게도 내 생애의 훈련이 글 써먹게 돼 있으니까"" 쓰는 것이라 한다. 그의 희망은 희망이 여러 가지 있는데 첫 번째가 음풍농월하는 것이라 한다. 또 음풍농월 하면서도 당대의 현실을 말할 수 있어야 한다고 생각한다.

김훈이 언어로 붙잡고자 하는 세상과 삶은 거창한 것이 아니다. 선상에서 밧줄을 잡아당기는 선원들이기도 하고, 자전거의 페달을 밟고 있는 자기 자신이기도 하고, 심지어는 민망하게도 혹은 선정주의의 혐의를 지울 수 없게도 미인의 기준이기도 하다. 그는 현미경처럼 자신과 바깥 사물들을 관찰하고 이를 언어로 어떻게든 풀어내려고 하며, 무엇보다도 어떤 행위를 하고 그 행위를 하면서 변화하는 자신의 몸과 느낌을 메타적으로 보고 언어로 표현해낸다. 시인이자 문학평론가인 남진우는 그를 일러 '문장가라는 예스러운 명칭이 어색하지 않은 우리 세대의 몇 안되는 글쟁이 중의 하나'라고 평하고 있기도 하다.

1986년 [한국일보] 재직 당시 3년 동안 [한국일보]에 매주 연재한 것을 묶어 낸 『문학기행』(박래부 공저)으로 해박한 문학적 지식과 유려한 문체로 빼어난 여행 산문집이라는 평가를 받은 바 있으며 한국일보에 연재하였던 독서 산문집 『내가 읽은 책과 세상』(1989) 등의 저서가 있으며 1999∼2000년 전국의 산천을 자전거로 여행하며 쓴 에세이 『자전거여행』(2000)도 생태·지리·역사를 횡과 종으로 연결한 수작으로 평가 받았다.

그의 대표 저서로는 『칼의 노래』를 꼽을 수 있다. 2001년 동인 문학상 수상작이기도 한 이 책은 전략 전문가이자 순결한 영웅이었던 이순신 장군의 삶을 통해 이 시대 본받아야 할 리더십을 제시한다. 영웅 이순신의 드러나 있는 궤적을 다큐멘터리식으로 복원하여 현실성을 부여하되, 소설 특유의 상상력으로 이순신 1인칭 서술을 일관되게 유지하여 전투 전후의 심사, 혈육의 죽음, 여인과의 통정, 정치와 권력의 폭력성, 죽음에 대한 사유, 문(文)과 무(武)의 멀고 가까움, 밥과 몸에 대한 사유, 한 나라의 생사를 책임진 장군으로서의 고뇌 등을 드러내고 있다.

이외의 저서로 독서 에세이집 『선택과 옹호』, 여행 산문집 『풍경과 상처』,『자전거여행』,『원형의 섬 진도』, 시론집 『‘너는 어느쪽이냐’고 묻는 말에 대하여』,『밥벌이의 지겨움』, 장편소설 『빗살무늬 토기의 추억』, 『아들아, 다시는 평발을 내밀지 마라』 등이 있다."
9788956601021,"우울할 때는 오쿠다 히데오의 소설을 읽어라. 오쿠다 히데오는 일본사회를 날카롭게 바라보고 그 문제점들을 유머러스하게 풀어내는 데 탁월하다. 기존의 일본 작품들이 팝콘같은 가벼움으로 한국 여성독자층을 파고 들었다면, 오쿠다 히데오는 이런 기존의 일본소설들과 달리 일본 사회의 모순들을 끄집어내어 누구나 이해하기 쉬운 문체로 풀어내고 있다. 독자들은 그의 유머스러운 글솜씨를 좋아하기에 부담없이 그의 조롱에 담겨 있는 잔혹한 현실에 공감한다. 오쿠다 히데오는 이런 독특함으로 현재 한국 소설 시장의 ""일류 붐""을 선도하고 있다.

오쿠다 히데오는 1959년 일본 기후현 기후시에서 태어나 기후현립기잔고등학교를 졸업하였다. 잡지 편집자, 기획자, 구성작가, 카피라이터 등으로 활동하였으며 1997년 40살이라는 늦은 나이에『우람바나의 숲』(한국어판 서명 : 팝스타 존의 수상한 휴가)으로 등단하였다. 그의 경험을 바탕으로 하여 일본 사회의 모순과 그 틈바구니 속에서 각자의 사정에 의해 상처받은 사람들이 자신의 마음을 치유하는 내용들이 그의 소설의 중심을 이룬다.

쉽고 간결한 문체로 인간을 유머러스하게 그려내면서도 부조리한 세상에서 좌충우돌하며 살아가는 등장인물들을 통해 독자들에게 잊고 있던 가치를 묻는 주제의식을 보이고 있는 그는 포스트 하루키 세대를 이끄는 선두주자이다. 히가시노 게이고, 미야베 미유키 등과 함께 본격문학과 대중문학의 경계를 자유롭게 오가는 일본의 크로스오버(crossover) 작가로 꼽힌다.

어린시절, 책보다 만화를 좋아하던 그는 텔레비전을 통해 책을 접하게 된다. 이후 나쓰메 소세키와 야하기 토시히코, 시미즈 요시노리 등의 작품을 섭렵하였다. 고등학교 때부터 음악평론가로 글을 써왔고, 이후에도 글과 무관하지 않은 삶을 살았기에 글을 쓰는게 어렵지는 않았다고 한다. 설명하는 소설, 설교하는 소설, 자기 얘기를 늘어놓는 소설을 가장 싫어 하는 그가 가장 쓰고 싶어하는 것은 사람의 마음이다. 그렇기에 소설가 자신 안에 여러가지 눈을 갖고자 노력하고 있다.

시니컬한 유머감각으로 독자들을 사로잡는 그는 일본 내에서도 인터뷰를 거의 하지 않는 '기인작가'이다. 또한 그의 작품이 인기가 높은 한국에서도 수 없이 인터뷰와 한국 방문을 요청했지만 한 번도 응한 적이 없다고 한다. 그러나 동네 도서관에 가서 작품 쓰는 것을 매우 즐기는 소박한 품성을 지녔다.

2002년 『인 더 풀』로 나오키상 후보에 올랐으며, 같은 해 『방해』로 제4회 오야부 하루히코상을, 2004년 『공중그네』로 제131회 나오키상을, 2009년 『올림픽의 몸값』으로 제43회 요시타와 에이지 문학상을 수상했다.

주요 작품으로 『공중그네』, 『인 더 풀』, 『남쪽으로 튀어!』, 『걸 Girl』, 『면장 선거』, 『스무 살, 도쿄』, 『방해자』, 『오 해피 데이』, 『연장전에 들어갔습니다』, 『꿈의 도시』, 『올림픽의 몸값』, 『침묵의 거리에서 1, 2』, 『한밤중에 행진』, 『쥰페이, 다시 생각해!』, 『야구를 부탁해』, 『마돈나』, 『소문의 여자』, 『우리 집 문제』, 『무코다 이발소』 등이 있다."
9788956602998,"소설가. 1966년 전남 함평 출생이다. 대학 시절에는 국문과 친구들의 소설 숙제를 대신 써 주면서 창작에 대한 갈증을 달랬고, 직장에 다닐 때는 ‘감각’을 잃지 않기 위해 홀로 무수히 쓰고 버리는 고독한 시절을 보내기도 하였다. 소설을 쓰는 동안 아이의 세계에 발을 딛고 어른의 창턱에 손을 뻗는 중학교 1학년인 아들의 성장 모습과, 스스로 지나온 십대의 기억 속에서 그 또래 아이들의 에너지와 변덕스러움, 한순간의 영악함 같은 심리 상태가 생생하게 떠올랐으며 덕분에 유쾌하게 종횡무진 이야기를 끌고 가는 입심이 돋보인다는 평을 받았다.

2007년 삼 년에 걸친 구상과 집필 끝에 탄생한 『내 인생의 스프링 캠프』로 5천만 원 고료 제1회 세계청소년문학상을 수상, 문단의 주목을 받기 시작했다. 등단 이후 쏟아지는 원고 청탁을 거절하고 치밀한 자료조사와 취재를 바탕으로 『내 심장을 쏴라』 집필에만 몰두해 다시 1억 원 고료 2009년 제5회 세계문학상을 수상하는 영예를 안았고, 이 작품은 심사위원들로부터 강렬한 주제의식과 탁월한 구성, 스토리를 관통하는 유머와 반전이 빼어나다는 평을 들었다.

'내 인생의 스프링 캠프'는 어느 날 갑자기 낯선 세상으로 뛰어든 열다섯 살 세 애송이들이 펼치는 ‘개판’ 여행. 청룡열차를 탄 것 같은 속도감 있는 문체, 유머 가득 담긴 입담 속에 펼쳐지는 십대들의 풋풋한 사랑과 그 비밀스러운 성장 이야기를 담았다. 또한 차기작‘내 심장을 쏴라’는 정신병원을 배경으로 한다. 자신을 옥죄는 운명에 맞서 새로운 인생을 향해 탈출을 꿈꾸는 두 젊은이의 고군분투가 정신병원을 통해 형상화한다. 이것이 바로 작가가 말하는 운명과 생존의 이야기다. 누구보다 가깝게 삶과 죽음의 의미를 배운 작가는 간호사를 했던 경험이 죽음에 대한 특별한 시각을 가지게 했다는 점을 전달하였다. 심사위원들로부터 강렬한 주제의식과 탁월한 구성, 스토리를 관통하는 유머와 반전이 빼어나다는 평을 들었다.

2011년 발표한 장편소설 『7년의 밤』, 『28』, 『종의 기원』은 주요 언론과 서점에서 ‘올해의 책’으로 선정되며 큰 화제를 모았고, 영미권을 비롯해 프랑스, 독일, 핀란드, 중국, 일본, 브라질 등 해외 20여 개국에서 번역 출판되면서 많은 독자들의 사랑을 받고 있다. 이외에도 에세이 『정유정의 히말라야 환상방황』 『정유정, 이야기를 이야기하다』가 있다. 『진이, 지니』, 『완전한 행복』을 출간했다."
9788956604992,"소설가. 1966년 전남 함평 출생이다. 대학 시절에는 국문과 친구들의 소설 숙제를 대신 써 주면서 창작에 대한 갈증을 달랬고, 직장에 다닐 때는 ‘감각’을 잃지 않기 위해 홀로 무수히 쓰고 버리는 고독한 시절을 보내기도 하였다. 소설을 쓰는 동안 아이의 세계에 발을 딛고 어른의 창턱에 손을 뻗는 중학교 1학년인 아들의 성장 모습과, 스스로 지나온 십대의 기억 속에서 그 또래 아이들의 에너지와 변덕스러움, 한순간의 영악함 같은 심리 상태가 생생하게 떠올랐으며 덕분에 유쾌하게 종횡무진 이야기를 끌고 가는 입심이 돋보인다는 평을 받았다.

2007년 삼 년에 걸친 구상과 집필 끝에 탄생한 『내 인생의 스프링 캠프』로 5천만 원 고료 제1회 세계청소년문학상을 수상, 문단의 주목을 받기 시작했다. 등단 이후 쏟아지는 원고 청탁을 거절하고 치밀한 자료조사와 취재를 바탕으로 『내 심장을 쏴라』 집필에만 몰두해 다시 1억 원 고료 2009년 제5회 세계문학상을 수상하는 영예를 안았고, 이 작품은 심사위원들로부터 강렬한 주제의식과 탁월한 구성, 스토리를 관통하는 유머와 반전이 빼어나다는 평을 들었다.

'내 인생의 스프링 캠프'는 어느 날 갑자기 낯선 세상으로 뛰어든 열다섯 살 세 애송이들이 펼치는 ‘개판’ 여행. 청룡열차를 탄 것 같은 속도감 있는 문체, 유머 가득 담긴 입담 속에 펼쳐지는 십대들의 풋풋한 사랑과 그 비밀스러운 성장 이야기를 담았다. 또한 차기작‘내 심장을 쏴라’는 정신병원을 배경으로 한다. 자신을 옥죄는 운명에 맞서 새로운 인생을 향해 탈출을 꿈꾸는 두 젊은이의 고군분투가 정신병원을 통해 형상화한다. 이것이 바로 작가가 말하는 운명과 생존의 이야기다. 누구보다 가깝게 삶과 죽음의 의미를 배운 작가는 간호사를 했던 경험이 죽음에 대한 특별한 시각을 가지게 했다는 점을 전달하였다. 심사위원들로부터 강렬한 주제의식과 탁월한 구성, 스토리를 관통하는 유머와 반전이 빼어나다는 평을 들었다.

2011년 발표한 장편소설 『7년의 밤』, 『28』, 『종의 기원』은 주요 언론과 서점에서 ‘올해의 책’으로 선정되며 큰 화제를 모았고, 영미권을 비롯해 프랑스, 독일, 핀란드, 중국, 일본, 브라질 등 해외 20여 개국에서 번역 출판되면서 많은 독자들의 사랑을 받고 있다. 이외에도 에세이 『정유정의 히말라야 환상방황』 『정유정, 이야기를 이야기하다』가 있다. 『진이, 지니』, 『완전한 행복』을 출간했다."
9788956607030,"소설가. 1966년 전남 함평 출생이다. 대학 시절에는 국문과 친구들의 소설 숙제를 대신 써 주면서 창작에 대한 갈증을 달랬고, 직장에 다닐 때는 ‘감각’을 잃지 않기 위해 홀로 무수히 쓰고 버리는 고독한 시절을 보내기도 하였다. 소설을 쓰는 동안 아이의 세계에 발을 딛고 어른의 창턱에 손을 뻗는 중학교 1학년인 아들의 성장 모습과, 스스로 지나온 십대의 기억 속에서 그 또래 아이들의 에너지와 변덕스러움, 한순간의 영악함 같은 심리 상태가 생생하게 떠올랐으며 덕분에 유쾌하게 종횡무진 이야기를 끌고 가는 입심이 돋보인다는 평을 받았다.

2007년 삼 년에 걸친 구상과 집필 끝에 탄생한 『내 인생의 스프링 캠프』로 5천만 원 고료 제1회 세계청소년문학상을 수상, 문단의 주목을 받기 시작했다. 등단 이후 쏟아지는 원고 청탁을 거절하고 치밀한 자료조사와 취재를 바탕으로 『내 심장을 쏴라』 집필에만 몰두해 다시 1억 원 고료 2009년 제5회 세계문학상을 수상하는 영예를 안았고, 이 작품은 심사위원들로부터 강렬한 주제의식과 탁월한 구성, 스토리를 관통하는 유머와 반전이 빼어나다는 평을 들었다.

'내 인생의 스프링 캠프'는 어느 날 갑자기 낯선 세상으로 뛰어든 열다섯 살 세 애송이들이 펼치는 ‘개판’ 여행. 청룡열차를 탄 것 같은 속도감 있는 문체, 유머 가득 담긴 입담 속에 펼쳐지는 십대들의 풋풋한 사랑과 그 비밀스러운 성장 이야기를 담았다. 또한 차기작‘내 심장을 쏴라’는 정신병원을 배경으로 한다. 자신을 옥죄는 운명에 맞서 새로운 인생을 향해 탈출을 꿈꾸는 두 젊은이의 고군분투가 정신병원을 통해 형상화한다. 이것이 바로 작가가 말하는 운명과 생존의 이야기다. 누구보다 가깝게 삶과 죽음의 의미를 배운 작가는 간호사를 했던 경험이 죽음에 대한 특별한 시각을 가지게 했다는 점을 전달하였다. 심사위원들로부터 강렬한 주제의식과 탁월한 구성, 스토리를 관통하는 유머와 반전이 빼어나다는 평을 들었다.

2011년 발표한 장편소설 『7년의 밤』, 『28』, 『종의 기원』은 주요 언론과 서점에서 ‘올해의 책’으로 선정되며 큰 화제를 모았고, 영미권을 비롯해 프랑스, 독일, 핀란드, 중국, 일본, 브라질 등 해외 20여 개국에서 번역 출판되면서 많은 독자들의 사랑을 받고 있다. 이외에도 에세이 『정유정의 히말라야 환상방황』 『정유정, 이야기를 이야기하다』가 있다. 『진이, 지니』, 『완전한 행복』을 출간했다."
9788956608556,"박범신, 공지영, 황현산 등 심사위원들의 만장일치로 제15회 한겨레문학상에 당선된 작가. 1981년 눈이 많이 내리던 날 서울에서 태어났다. 유년기에 이사를 자주 다녀서 어딜 가도 내 집, 내 고향 같다. 소설가가 되겠다고 생각한 적은 없지만 소설은 쓰고 싶었다. 낮엔 일하고 밤엔 글 쓰다가 2006년 [실천문학]으로 등단했다. 등단 2년 후부터 낮엔 글 쓰고 밤엔 푹 잤다. 다음 생엔 적은 돈으로도 우주여행이 가능한 시대 혹은 행성에 태어나고 싶다. 은근히 열정적으로, 다음 생의 우주를 치밀하게 준비 중이다.

소설집 『팽이』, 『겨울방학』, 장편소설 『당신 옆을 스쳐간 그 소녀의 이름은』, 『끝나지 않는 노래』, 『나는 왜 죽지 않았는가』, 『구의 증명』, 『해가 지는 곳으로』, 『이제야 언니에게』, 『내가 되는 꿈』, 『팽이』, 『겨울방학』 등을 썼다. 앤솔러지 『장래 희망은 함박눈』을 함께 썼다. 만해문학상, 백신애문학상, 신동엽문학상, 한겨레문학상 등을 수상했다."
